Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter,RSI_14,BB_Upper,BB_Lower,BB_Width,BB_Position,Ann_Volatility,Daily_Range_Pct,Drawdown_Pct,Cum_Return_Pct,YTD_Start_Price,YTD_Return_Pct,Month_Key,Month_Start_Price,Monthly_Return_Pct,Vol_MA_20,Volume_Ratio,MA_Signal,RSI_Signal,BB_Signal,Return_7D,Return_30D,Return_90D,Return_1Y,Data_Type
2023-11-29,189.5399932861328,189.9900054931641,189.0200042724609,189.16000366210935,8407300,189.5399932861328,0.1479439857464237,183.8064987182617,179.90819885253907,180.201199798584,0.7022874427700205,2023,11,2,4,77.56118847585063,185.21107360380174,182.40192383272168,2.809149771080058,2.5410070786886876,11.148467534717883,0.5117659887424664,-2.243543306621861,77.223000181907,171.05999755859375,10.803224594463723,2023-11,183.50999450683597,3.2859239059441103,6809990.0,1.2345539420762732,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,3.195946630210167,2.3986963998986477,5.113124216624709,17.050578558125885,Histórico
2023-11-30,188.75,189.2400054931641,188.27999877929688,188.88999938964844,7558100,188.75,-0.4167950375202456,184.06849899291996,180.09619873046876,180.28189979553224,0.7061779496817554,2023,11,3,4,72.71584037308524,185.48085489228347,182.65614309355644,2.824711798727037,2.1573375765944593,11.210227417292453,0.5086128285389223,-2.6509873669754915,76.48434351180431,171.05999755859375,10.3414022529416,2023-11,183.50999450683597,2.855433300647192,6735465.0,1.122134848893135,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,2.9339614037587003,2.531372564947021,4.849458682561836,15.989679195977224,Histórico
2023-12-01,192.00999450683597,192.3999938964844,188.69000244140625,188.80999755859372,16727600,192.00999450683597,1.7271494075951963,184.46299896240237,180.3753985595703,180.38749977111817,0.7897630184380865,2023,12,4,4,86.21087174844763,186.04252499927853,182.8834729255262,3.1590520737523207,2.889006375405924,12.537099248777375,1.9321866367461773,-0.9696244719844189,79.53249180526673,171.05999755859375,12.247163128285532,2023-12,192.00999450683597,0.0,7204660.0,2.3217750733553006,Bajista (Death Cross),Sobrecompra,Precio sobre banda superior,3.5931956752139893,4.631900307578807,6.607070043949825,16.503851314342732,Histórico
2023-12-04,187.8600006103516,190.3800048828125,187.25999450683597,189.6000061035156,18460500,187.8600006103516,-2.161342646325959,184.6164993286133,180.5601986694336,180.4730497741699,0.9499736671181782,2023,12,0,4,68.00589119236837,186.51644666284963,182.71655199437694,3.799894668472689,1.3535766290179778,15.080364451528542,1.6608167602681319,-3.1100102110881647,75.65217949586787,171.05999755859375,9.821117322302818,2023-12,192.00999450683597,-2.161342646325959,7701165.0,2.3971048536163035,Alcista (Golden Cross),Neutral,Precio sobre banda superior,1.7880380881074576,2.0312869825918067,5.1612187932180476,11.928029497901838,Histórico
2023-12-05,187.1499938964844,187.8800048828125,186.3000030517578,187.5500030517578,7027700,187.1499938964844,-0.3779445925478519,184.8064987182617,180.74919860839844,180.55249977111816,0.9348374972606182,2023,12,1,4,62.8908156370053,186.67617371278294,182.93682372374047,3.7393499890424664,1.1267119111850756,14.840085204057727,0.8442435920829425,-3.4762006882155236,74.98831158177077,171.05999755859375,9.406054347907556,2023-12,192.00999450683597,-2.531118561215595,7638815.0,0.9199987170784998,Alcista (Golden Cross),Neutral,Precio sobre banda superior,0.8786058573120981,1.2771257622685939,5.240955952013127,11.891665695849074,Histórico
2023-12-06,187.83999633789065,188.4600067138672,187.5,188.32000732421875,5778600,187.83999633789065,0.3686895345494489,185.06899871826167,180.98039855957032,180.63859977722169,0.9282321920336504,2023,12,2,4,65.72006026133367,186.92546310232896,183.21253433419437,3.7129287681345886,1.2463104715098432,14.735229234272337,0.5110768380448149,-3.120327541803472,75.63347517325754,171.05999755859375,9.809423020451757,2023-12,192.00999450683597,-2.1717609959083894,7587955.0,0.7615490603199413,Alcista (Golden Cross),Neutral,Precio sobre banda superior,0.5728928848065085,2.4488628769611775,5.516229541484652,14.26485615627957,Histórico
2023-12-07,188.1499938964844,188.58999633789065,187.25999450683597,188.4499969482422,5802000,188.1499938964844,0.1650327750412294,185.4379981994629,181.2613983154297,180.73104972839357,0.888457932078826,2023,12,3,4,62.40263829223879,187.21491406362054,183.66108233530525,3.553831728315288,1.263118769921935,14.103832431739733,0.7068838023914168,-2.960444329894864,75.92332797123728,171.05999755859375,9.990644558519168,2023-12,192.00999450683597,-2.010312338305986,7541140.0,0.7693796959080458,Alcista (Golden Cross),Neutral,Precio sobre banda superior,-0.5864951086170911,3.045072386279446,5.6547573909973226,14.140984030849356,Histórico
2023-12-08,185.63999938964844,186.77999877929688,184.8999938964844,185.92999267578125,7883200,185.63999938964844,-1.334039111485108,185.6454978942871,181.50959838867183,180.8113996887207,0.9507795237226342,2023,12,4,4,54.811922577490336,187.54705694173236,183.74393884684184,3.8031180948905217,0.4985542114387525,15.09315702853516,1.0127154110071084,-4.254989956145442,73.57644196987474,171.05999755859375,8.52332634113393,2023-12,192.00999450683597,-3.317533096935088,7610985.0,1.0357660670727902,Alcista (Golden Cross),Neutral,Dentro de bandas,-2.057610021435885,2.694028324437814,4.052460949012682,11.609449495592127,Histórico
2023-12-11,183.58999633789065,184.52999877929688,183.1499938964844,184.5,8519500,183.58999633789065,-1.1042895165362276,185.84949798583983,181.75239837646484,180.88759963989256,0.9516743799566856,2023,12,0,4,50.495052224610525,187.7528467457532,183.94614922592646,3.8066975198267414,-0.09355954503367482,15.107362430861894,0.7516776024509654,-5.312292064666275,71.65965551802485,171.05999755859375,7.324914625352408,2023-12,192.00999450683597,-4.38518744327423,7656630.0,1.112695794363839,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-2.733776774627472,1.1570834652961937,3.4368080770393217,10.284132271069147,Histórico
2023-12-12,183.4900054931641,183.97999572753903,183.25999450683597,183.83999633789065,5056900,183.4900054931641,-0.054464211951144,185.99849853515624,182.02919860839845,180.9599996948242,0.9465929089430932,2023,12,1,4,45.42772285992299,187.89168435304242,184.10531271727007,3.7863716357723547,-0.16250576628367963,15.026696579283803,0.39239260948732807,-5.363862978607854,71.56616243940891,171.05999755859375,7.266460956374465,2023-12,192.00999450683597,-4.4372632974418185,7640180.0,0.6618823116732852,Alcista (Golden Cross),Neutral,Precio bajo banda inferior,-4.4372632974418185,2.217152865088301,3.619834874535943,9.834794789104295,Histórico
2023-12-13,187.6300048828125,187.66000366210935,183.3800048828125,183.82000732421875,10635500,187.6300048828125,2.2562533466176538,186.2739990234375,182.3985986328125,181.0492497253418,1.0511069491776224,2023,12,2,4,56.47955036436929,188.37621292179276,184.17178512508227,4.20442779671049,0.8225185268815691,16.68580553313478,2.28108440436805,-3.228631969953037,75.43712972111155,171.05999755859375,9.686664071500983,2023-12,192.00999450683597,-2.2811258524709443,7830375.0,1.3582363552192582,Alcista (Golden Cross),Neutral,Cerca banda superior,-0.12242932332153789,3.944385680930762,5.9039379251405455,13.248438663312335,Histórico
2023-12-14,188.72999572753903,189.82000732421875,188.0800018310547,188.8600006103516,9107200,188.72999572753903,0.5862552982469849,186.62849884033204,182.79039855957032,181.1390997314453,1.0504989952733506,2023,12,3,4,56.735202212944706,188.72949683087873,184.52750084978535,4.201995981093376,1.0001187284953503,16.676154564099015,0.9219549263785444,-2.6613046976908135,76.46563918919395,171.05999755859375,10.329707951090516,2023-12,192.00999450683597,-1.7082437753937585,8040265.0,1.132698984424021,Alcista (Golden Cross),Neutral,Precio sobre banda superior,0.844243592082905,3.629475503828261,5.825950209151665,11.999288991658496,Histórico
2023-12-15,187.0,188.9600067138672,186.82000732421875,188.5200042724609,8324800,187.0,-0.9166511771857232,186.7939987182617,183.1537985229492,181.2207997131348,1.0545659937527172,2023,12,4,4,50.47304850622379,188.90313070576713,184.68486673075626,4.218263975010871,0.5488355595948162,16.74071616345231,1.144384700346758,-3.553560994036646,74.84806483023792,171.05999755859375,9.318369384371273,2023-12,192.00999450683597,-2.6092363159031295,8043840.0,1.0349285913195687,Alcista (Golden Cross),Neutral,Dentro de bandas,-0.44718715623250915,2.9508922199748877,4.24215432088948,11.243303515911718,Histórico
2023-12-18,187.8500061035156,188.4900054931641,187.2400054931641,187.5,5358000,187.8500061035156,0.4545487184575592,187.00299911499025,183.5167987060547,181.2975997161865,1.0572474272247558,2023,12,0,4,46.89018435093501,189.11749396943975,184.88850426054074,4.228989708899007,0.700285894936799,16.783282600197378,0.665424519236471,-3.1151649415371083,75.64283446817157,171.05999755859375,9.815274631446602,2023-12,192.00999450683597,-2.166547847681055,8068185.0,0.6640898789504702,Alcista (Golden Cross),Neutral,Dentro de bandas,-0.15944076678198194,2.264687030768764,4.815313482887951,13.607498741738233,Histórico
2023-12-19,189.1300048828125,189.72000122070312,188.1300048828125,188.22999572753903,6025600,189.1300048828125,0.681394057869511,187.29099960327147,183.84299865722656,181.38514976501463,1.0622827386434748,2023,12,1,4,49.13394811231051,189.41556508055842,185.16643412598452,4.2491309545739,0.9327956231994834,16.863215690923543,0.8406896298003101,-2.4549974324720476,76.8396543053113,171.05999755859375,10.56354938741839,2023-12,192.00999450683597,-1.4999165181065255,8100000.0,0.7439012345679012,Alcista (Golden Cross),Neutral,Cerca banda superior,1.8799857275579424,2.9727265031302963,5.453023945620683,13.39409586662359,Histórico
2023-12-20,188.1000061035156,188.9600067138672,188.08999633789065,188.69000244140625,6002400,188.1000061035156,-0.5445982936102989,187.4284996032715,184.15439880371093,181.48254981994629,1.0502970997052192,2023,12,2,4,48.64074733050658,189.52909380268193,185.32790540386105,4.201188398820875,0.659837273765817,16.672949571314525,0.46252543739831037,-2.9862258519569433,75.8765885655382,171.05999755859375,9.961422184099522,2023-12,192.00999450683597,-2.03634629195365,8034000.0,0.7471247199402539,Alcista (Golden Cross),Neutral,Dentro de bandas,2.4565661831184027,2.5794901632108624,5.644483504353737,13.095236784615839,Histórico
2023-12-21,189.42999267578125,189.6199951171875,188.75,189.2100067138672,4620000,189.42999267578125,0.7070635455129759,187.6719993591309,184.4671987915039,181.5869998168945,1.052179985080938,2023,12,3,4,44.13101475273148,189.77635932929277,185.567639388969,4.2087199403237605,0.9177026130456,16.70283945002288,0.4592699946288544,-2.3002768208298328,77.12014780837697,171.05999755859375,10.738919314490914,2023-12,192.00999450683597,-1.3436810087314788,8048115.0,0.5740474632879873,Alcista (Golden Cross),Neutral,Cerca banda superior,3.237226554466721,2.20123357858808,6.051952667170113,12.035717189700733,Histórico
2023-12-22,190.2700042724609,191.8800048828125,190.07000732421875,191.6000061035156,7176300,190.2700042724609,0.4434417088942322,187.90949935913085,184.8073989868164,181.68734985351563,1.0508430865863474,2023,12,4,4,56.45422032175056,190.01118553230356,185.80781318595814,4.203372346345418,1.0615740693023257,16.68161684435394,0.9512784558526042,-1.867035498779209,77.9055724186144,171.05999755859375,11.22998187071007,2023-12,192.00999450683597,-0.9061977418644784,8284675.0,0.8662138225096337,Alcista (Golden Cross),Neutral,Precio sobre banda superior,1.407024101127785,3.0938484988082937,7.073723995549597,12.719194806009515,Histórico
2023-12-26,191.72000122070312,191.7400054931641,190.3999938964844,190.97000122070312,4502700,191.72000122070312,0.7620733251079592,188.15699920654296,185.0651989746094,181.7765998840332,1.0534223755910537,2023,12,1,4,61.77231748387639,190.26384395772507,186.05015445536085,4.213689502364218,1.3455777323319698,16.722561787948838,0.6989419925660759,-1.1191903531777339,79.2613433298973,171.05999755859375,12.077635892069182,2023-12,192.00999450683597,-0.15103030801999484,8193790.0,0.5495259214600325,Alcista (Golden Cross),Neutral,Precio sobre banda superior,1.5842767767984434,3.3419560184661856,8.758794275201453,14.967622652952306,Histórico
2023-12-27,192.58999633789065,193.17999267578125,191.5399932861328,191.7700042724609,5813300,192.58999633789065,0.4537842226414179,188.3234992980957,185.35779876708983,181.8502498626709,1.0186058011207446,2023,12,2,4,62.12355356708894,190.36071090033718,186.2862876958542,4.074423204482969,1.5471413561312566,16.169865802639247,0.85154962398521,-0.6704848397803388,80.07480302322347,171.05999755859375,12.586226520856902,2023-12,192.00999450683597,0.3020685629122388,7939360.0,0.7322126720541706,Alcista (Golden Cross),Neutral,Precio sobre banda superior,2.989302854486975,3.116127821542225,10.6203271603456,15.144088642200382,Histórico
2023-12-28,191.47000122070312,192.88999938964844,191.44000244140625,192.33999633789065,6171500,191.47000122070312,-0.5815437657636813,188.4199996948242,185.62139892578125,181.92344985961915,1.0295062012423537,2023,12,3,4,58.1372874611423,190.47901209730892,186.3609872923395,4.118024804969423,1.2406467105779269,16.3429042901165,0.757297194859684,-1.2481294427578988,79.02758923253066,171.05999755859375,11.931488339416262,2023-12,192.00999450683597,-0.28123186374738873,7827570.0,0.7884311478530374,Alcista (Golden Cross),Neutral,Precio sobre banda superior,1.9270668083943177,1.167709382865545,10.529357468698697,13.5175213726632,Histórico
2023-12-29,191.1699981689453,191.63999938964844,190.7400054931641,190.9900054931641,4612300,191.1699981689453,-0.1566841018672216,188.54099960327147,185.8273989868164,181.98824981689447,1.0248555598707614,2023,12,4,4,65.20067980988141,190.590710723013,186.49128848352996,4.099422239483033,1.1413095339028496,16.269077647079413,0.47078197682932577,-1.4028579242175927,78.74708146224714,171.05999755859375,11.756109492205047,2023-12,192.00999450683597,-0.4374753199947401,7680280.0,0.6005380012187056,Alcista (Golden Cross),Neutral,Precio sobre banda superior,1.0786195915327257,0.8599793925031074,11.501896513101872,13.852655589027773,Histórico
2024-01-02,190.72000122070312,191.88999938964844,190.5,191.44000244140625,6025600,190.72000122070312,-0.2353909884146743,188.47649993896485,185.97999908447267,182.04899978637692,0.9488417684057312,2024,1,1,1,71.48890769287358,190.3741834757763,186.5788164021534,3.795367073622913,1.0911157572426096,15.062396116513849,0.7288167894042303,-1.6349467114983935,78.32632694043077,190.72000122070312,0.0,2024-01,190.72000122070312,0.0,7145180.0,0.8433097556674569,Alcista (Golden Cross),Sobrecompra,Precio sobre banda superior,1.3928734886620386,1.043709256001657,12.41969235617837,12.952321188416072,Histórico
2024-01-03,189.1300048828125,189.8600006103516,188.16000366210935,188.7700042724609,8661600,189.1300048828125,-0.8336809604204354,188.54000015258788,186.09079925537108,182.07579978942871,0.8309576640423043,2024,1,2,1,65.59736819229471,190.20191548067248,186.87808482450328,3.323830656169207,0.6775074578873447,13.191043974474578,0.8988510042579364,-2.4549974324720476,76.8396543053113,190.72000122070312,-0.8336809604204354,2024-01,190.72000122070312,-0.8336809604204354,6655235.0,1.301471698595166,Alcista (Golden Cross),Neutral,Dentro de bandas,-0.15836340841874907,-1.4999165181065255,11.805391811525645,11.489038884277058,Histórico
2024-01-04,189.32000732421875,189.75,188.69000244140625,189.0800018310547,4416700,189.32000732421875,0.100461289325282,188.64850082397464,186.2177993774414,182.10319984436035,0.8252515645014473,2024,1,3,1,55.98020349408543,190.29900395297753,186.99799769497176,3.3010062580057706,0.7034247886127251,13.100462452426854,0.5598972731806724,-2.3570024652203254,77.0173097020648,190.72000122070312,-0.7340571977368482,2024-01,190.72000122070312,-0.7340571977368482,6524685.0,0.6769215678611304,Alcista (Golden Cross),Neutral,Dentro de bandas,-0.49928886682620854,0.7771780629850067,11.930949513652035,10.674622954656797,Histórico
